pool_id,chain,symbol,bpt_price,earned_fees,fees_to_vebal,fees_to_dao,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit
0x5b89dc91e5a4dc6d4ab0d970af6a7f981971a443000000000000000000000572,arbitrum,instETH/wstETH,2551.8818,74.8127,29.8480,16.0720,0.0000,0.0000,0.0000,-45.9201,0,1731021163
0x7272163a931dac5bbe1cb5fefaf959bb65f7346f000200000000000000000549,arbitrum,ECLP-GYD-AUSDT,1.0108,67.2691,26.8384,14.4514,0.0000,0.0000,0.0000,-41.2898,0,1731332876
0x6e822c64c00393b2078f2a5bb75c575ab505b55c000200000000000000000548,arbitrum,ECLP-GYD-AUSDC,1.0107,45.4643,18.1389,9.7671,0.0000,0.0000,0.0000,-27.9060,0,1731303719
0xdeeaf8b0a8cf26217261b813e085418c7dd8f1ee00020000000000000000058f,arbitrum,ECLP-sUSDe-GYD,1.0118,43.6396,17.4109,9.3751,0.0000,0.0000,0.0000,-26.7860,0,1731319872
0x6ce1d1e46548ef657f8d7ebddfc4beadb04f72f30002000000000000000005a1,arbitrum,ECLP-wstETH-GYD,2505.9421,43.1219,17.2043,9.2639,0.0000,0.0000,0.0000,-26.4682,0,1731254283
0xff38cc0ce0de4476c5a3e78675b48420a851035b000200000000000000000593,arbitrum,ECLP-GHO-GYD-rh,1.0009,14.2081,5.6686,3.0523,0.0000,0.0000,0.0000,-8.7209,0,1731303689
0xca8ecd05a289b1fbc2e0eaec07360c4bfec07b6100020000000000000000051d,arbitrum,2CLP-AUSDC-USDC,1.0209,7.8629,3.1370,1.6892,0.0000,0.0000,0.0000,-4.8262,0,1731336031
0x14abd18d1fa335e9f630a658a2799b33208763fa00020000000000000000051f,arbitrum,2CLP-AUSDT-USDT,1.0166,6.9436,2.7703,1.4917,0.0000,0.0000,0.0000,-4.2620,0,1731287460
0x46472cba35e6800012aa9fcc7939ff07478c473e00020000000000000000056c,arbitrum,ECLP-GHO-AUSDC,1.0118,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1731317130
0x9f8ed1acfe0c863381b9081aff2144fc867aa7730002000000000000000004d4,arbitrum,ANKR:ankrETH,8.5158,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1727910783
